transaction_id,customer_id,amount,payment_method,product_category,customer_age,discount_rate,store_region
tx_ref_201710,usr_8795,1687.28,Debit Card,Digital Goods,33.2,0.23,South
tx_ref_201711,usr_6341,1291.74,Credit Card,Electronics,31.0,0.13,East
tx_ref_201712,usr_3407,6845.14,UPI,Electronics,41.4,0.07,North
tx_ref_201713,usr_5538,1153.79,Debit Card,Electronics,35.4,0.07,North
tx_ref_201714,usr_1477,122.89,Cash,Home & Kitchen,44.0,0.24,East
tx_ref_201715,usr_2012,6783.68,Credit Card,Apparel,32.3,0.14,North
tx_ref_201716,usr_3381,1539.53,Debit Card,Home & Kitchen,20.8,0.01,North
tx_ref_201717,usr_2259,661.63,Cash,Electronics,26.2,0.03,North
tx_ref_201718,usr_4338,3680.11,Credit Card,Apparel,27.2,0.01,West
tx_ref_201719,usr_7557,496.59,UPI,Apparel,19.6,0.09,North
tx_ref_201720,usr_7051,509.74,Debit Card,Electronics,26.3,0.15,South
tx_ref_201721,usr_6500,1410.1,Cash,Home & Kitchen,29.6,0.11,South
tx_ref_201722,usr_5022,4528.49,Credit Card,Digital Goods,30.1,0.08,West
tx_ref_201723,usr_5260,4563.68,Debit Card,Home & Kitchen,37.7,0.05,South
tx_ref_201724,usr_4756,8643.81,Credit Card,Apparel,30.6,0.27,West
tx_ref_201725,usr_7018,2170.22,UPI,Electronics,31.4,0.04,North
tx_ref_201726,usr_1354,902.54,Credit Card,Home & Kitchen,33.7,0.28,East
tx_ref_201727,usr_4508,1100.42,Debit Card,Electronics,48.6,0.03,West
tx_ref_201728,usr_8229,1550.9,Credit Card,Electronics,18.0,0.01,West
tx_ref_201729,usr_6052,1723.83,Debit Card,Electronics,31.9,0.09,West
tx_ref_201730,usr_6818,5693.79,Credit Card,Digital Goods,50.5,0.04,West
tx_ref_201731,usr_3347,90.67,Credit Card,Apparel,43.0,0.19,North
tx_ref_201732,usr_1344,623.64,Credit Card,Home & Kitchen,45.6,0.22,West
tx_ref_201733,usr_1889,2834.98,Cash,Electronics,32.7,0.09,West
tx_ref_201734,usr_8699,527.73,Credit Card,Electronics,39.0,0.04,East
tx_ref_201735,usr_7802,1637.12,Credit Card,Apparel,51.0,0.02,East
tx_ref_201736,usr_4152,3292.89,Debit Card,Electronics,42.9,0.14,East
tx_ref_201737,usr_1666,6069.06,Debit Card,Home & Kitchen,37.4,0.03,North
tx_ref_201738,usr_7165,1804.62,Credit Card,Home & Kitchen,33.6,0.09,North
tx_ref_201739,usr_6326,108.56,UPI,Home & Kitchen,36.0,0.27,North
tx_ref_201740,usr_7694,1855.54,Credit Card,Apparel,22.8,0.23,East
tx_ref_201741,usr_7269,1715.47,Debit Card,Apparel,41.5,0.15,South
tx_ref_201742,usr_5409,794.74,Debit Card,Apparel,37.4,0.27,West
tx_ref_201743,usr_5309,1741.48,Debit Card,Electronics,35.8,0.22,North
tx_ref_201744,usr_4887,1254.84,UPI,Electronics,25.9,0.09,East
tx_ref_201745,usr_8011,1579.05,Cash,Apparel,34.6,0.17,West
tx_ref_201746,usr_7073,154.07,UPI,Home & Kitchen,39.2,0.12,West
tx_ref_201747,usr_8851,722.84,UPI,Apparel,22.3,0.02,East
tx_ref_201748,usr_7332,10458.62,UPI,Home & Kitchen,18.5,0.08,South
tx_ref_201749,usr_3765,408.2,Cash,Apparel,24.9,0.02,West
tx_ref_201750,usr_5116,2003.12,UPI,Digital Goods,44.5,0.25,West
tx_ref_201751,usr_8228,410.49,UPI,Apparel,32.0,0.26,South
tx_ref_201752,usr_7954,3255.98,UPI,Home & Kitchen,40.7,0.21,West
tx_ref_201753,usr_3387,2691.91,Credit Card,Apparel,18.0,0.25,West
tx_ref_201754,usr_5772,182.12,UPI,Electronics,28.2,0.24,North
tx_ref_201755,usr_8920,3424.85,UPI,Digital Goods,24.2,0.13,West
tx_ref_201756,usr_2454,1037.05,UPI,Apparel,35.0,0.29,West
tx_ref_201757,usr_6794,869.48,UPI,Electronics,27.7,0.0,West
tx_ref_201758,usr_6344,3409.72,Credit Card,Apparel,28.0,0.14,East
tx_ref_201759,usr_6311,74.5,Credit Card,Apparel,42.9,0.03,North
tx_ref_201760,usr_8737,2943.48,UPI,Home & Kitchen,37.8,0.27,South
tx_ref_201761,usr_2313,1544.13,UPI,Apparel,40.4,0.12,South
tx_ref_201762,usr_5359,322.29,Cash,Electronics,33.8,0.23,East
tx_ref_201763,usr_8642,150.94,Debit Card,Electronics,31.8,0.03,East
tx_ref_201764,usr_5195,4864.47,Credit Card,Electronics,21.5,0.13,South
tx_ref_201765,usr_7667,1200.15,Credit Card,Digital Goods,33.8,0.26,West
tx_ref_201766,usr_2754,1229.05,UPI,Electronics,35.2,0.27,North
tx_ref_201767,usr_7418,2664.05,UPI,Apparel,32.4,0.15,East
tx_ref_201768,usr_7986,529.4,Credit Card,Apparel,23.4,0.05,North
tx_ref_201769,usr_4309,985.22,Cash,Electronics,48.6,0.27,West
tx_ref_201770,usr_3507,74.73,Cash,Digital Goods,31.8,0.18,North
tx_ref_201771,usr_3114,5093.5,Credit Card,Electronics,34.3,0.07,West
tx_ref_201772,usr_4869,370.9,Credit Card,Digital Goods,31.5,0.2,North
tx_ref_201773,usr_2263,417.46,Debit Card,Electronics,45.7,0.23,South
tx_ref_201774,usr_1698,2174.08,UPI,Home & Kitchen,43.7,0.28,North
tx_ref_201775,usr_1673,738.03,Credit Card,Electronics,37.5,0.12,East
tx_ref_201776,usr_6271,1531.26,Credit Card,Digital Goods,29.1,0.23,East
tx_ref_201777,usr_3489,772.25,UPI,Apparel,41.0,0.27,East
tx_ref_201778,usr_3466,2086.99,Credit Card,Apparel,41.3,0.02,North
tx_ref_201779,usr_8200,238.09,Cash,Apparel,21.5,0.25,North
tx_ref_201780,usr_8924,513.82,Credit Card,Electronics,45.3,0.3,West
tx_ref_201781,usr_2985,4498.52,UPI,Apparel,32.0,0.06,North
tx_ref_201782,usr_8098,3025.98,Debit Card,Electronics,32.8,0.11,North
tx_ref_201783,usr_3078,1757.34,UPI,Electronics,35.7,0.04,East
tx_ref_201784,usr_6470,448.74,UPI,Home & Kitchen,22.6,0.13,North
tx_ref_201785,usr_4049,7605.94,Credit Card,Electronics,42.5,0.05,West
tx_ref_201786,usr_2486,312.19,Debit Card,Home & Kitchen,34.1,0.25,East
tx_ref_201787,usr_5943,2562.89,Credit Card,Apparel,34.0,0.08,South
tx_ref_201788,usr_7196,4398.65,Credit Card,Apparel,30.3,0.27,North
tx_ref_201789,usr_5520,2419.99,Credit Card,Digital Goods,47.9,0.05,South
tx_ref_201790,usr_5740,928.37,UPI,Digital Goods,22.1,0.08,North
tx_ref_201791,usr_8414,7299.61,Credit Card,Home & Kitchen,35.4,0.02,East
tx_ref_201792,usr_4387,1279.62,Credit Card,Apparel,27.7,0.17,East
tx_ref_201793,usr_3233,849.52,Debit Card,Apparel,32.8,0.11,South
tx_ref_201794,usr_6835,8770.75,Debit Card,Electronics,49.5,0.17,South
tx_ref_201795,usr_8832,1564.64,Credit Card,Electronics,32.0,0.25,North
tx_ref_201796,usr_7875,1468.12,UPI,Home & Kitchen,26.8,0.01,North
tx_ref_201797,usr_1383,1032.01,UPI,Apparel,43.2,0.22,North
tx_ref_201798,usr_1416,377.08,Credit Card,Digital Goods,35.2,0.11,North
tx_ref_201799,usr_3702,150.14,Credit Card,Electronics,26.2,0.07,North
tx_ref_201800,usr_2316,2072.61,Debit Card,Electronics,32.7,0.24,West
tx_ref_201801,usr_5041,1647.89,UPI,Digital Goods,,0.24,North
tx_ref_201802,usr_1025,630.22,Debit Card,Apparel,42.7,0.1,East
tx_ref_201803,usr_3749,9232.58,UPI,Home & Kitchen,47.3,0.18,West
tx_ref_201804,usr_3501,1208.12,UPI,Digital Goods,47.2,0.16,East
tx_ref_201805,usr_8736,305.46,Credit Card,Home & Kitchen,40.5,0.07,West
tx_ref_201806,usr_8322,115.23,UPI,Apparel,42.5,0.13,West
tx_ref_201807,usr_4605,2887.67,Credit Card,Electronics,37.7,0.1,South
tx_ref_201808,usr_1230,1425.66,Credit Card,Apparel,24.7,0.01,South
tx_ref_201809,usr_5277,660.95,UPI,Apparel,33.2,0.25,South
tx_ref_201810,usr_8593,129.97,Credit Card,Apparel,40.0,0.3,West
tx_ref_201811,usr_5306,1407.41,Credit Card,Home & Kitchen,33.6,0.15,West
tx_ref_201812,usr_2086,3464.35,UPI,Electronics,33.7,0.25,West
tx_ref_201813,usr_7555,2159.3,Credit Card,Home & Kitchen,40.9,0.23,North
tx_ref_201814,usr_8436,689.55,Credit Card,Electronics,46.4,0.11,West
tx_ref_201815,usr_3264,1690.38,UPI,Home & Kitchen,35.4,0.23,North
tx_ref_201816,usr_2628,682.9,Credit Card,Apparel,23.1,0.0,East
tx_ref_201817,usr_5988,2275.13,UPI,Electronics,29.5,0.18,North
tx_ref_201818,usr_1615,723.89,Debit Card,Electronics,25.4,0.27,North
tx_ref_201819,usr_6462,439.01,Debit Card,Home & Kitchen,32.5,0.14,East
tx_ref_201820,usr_8479,797.81,Credit Card,Apparel,41.8,0.14,South
tx_ref_201821,usr_3929,2113.57,Credit Card,Electronics,29.8,0.3,North
tx_ref_201822,usr_1488,3555.3,UPI,Electronics,26.4,0.18,East
tx_ref_201823,usr_3113,162.01,Debit Card,Electronics,37.4,0.11,North
tx_ref_201824,usr_5506,755.02,UPI,Electronics,25.4,0.28,West
tx_ref_201825,usr_1590,787.28,Credit Card,Home & Kitchen,42.0,0.07,North
tx_ref_201826,usr_1675,3072.63,Cash,Electronics,35.3,0.28,South
tx_ref_201827,usr_6672,1084.43,UPI,Electronics,40.5,0.25,East
tx_ref_201828,usr_6478,3698.4,Debit Card,Apparel,48.4,0.16,North
tx_ref_201829,usr_1405,3091.9,Debit Card,Apparel,32.4,0.21,West
tx_ref_201830,usr_1257,1349.45,UPI,Home & Kitchen,49.7,0.25,East
tx_ref_201831,usr_6368,3854.28,Credit Card,Apparel,43.9,0.29,South
tx_ref_201832,usr_2662,2161.15,Credit Card,Apparel,44.9,0.27,South
tx_ref_201833,usr_3732,182.32,UPI,Apparel,29.7,0.03,South
tx_ref_201834,usr_5483,338.15,Credit Card,Apparel,47.4,0.26,West
tx_ref_201835,usr_7230,2195.21,UPI,Home & Kitchen,38.3,0.11,North
tx_ref_201836,usr_8316,321.96,UPI,Electronics,22.8,0.13,West
tx_ref_201837,usr_7182,10751.16,Debit Card,Apparel,45.0,0.29,North
tx_ref_201838,usr_7705,1931.27,Credit Card,Home & Kitchen,59.3,0.11,West
tx_ref_201839,usr_2826,1590.85,Credit Card,Apparel,32.9,0.17,West
tx_ref_201840,usr_1005,439.96,UPI,Home & Kitchen,39.5,0.29,East
tx_ref_201841,usr_4856,1188.48,UPI,Apparel,21.2,0.27,South
tx_ref_201842,usr_3101,4645.62,Credit Card,Apparel,45.6,0.04,North
tx_ref_201843,usr_8443,272.22,Credit Card,Home & Kitchen,,0.23,South
tx_ref_201844,usr_1194,841.84,UPI,Digital Goods,34.1,0.04,East
tx_ref_201845,usr_7992,3210.25,Credit Card,Electronics,40.5,0.18,North
tx_ref_201846,usr_3448,3890.14,Credit Card,Electronics,52.2,0.21,East
tx_ref_201847,usr_3737,2149.51,UPI,Digital Goods,34.4,0.16,West
tx_ref_201848,usr_2933,1341.11,Credit Card,Apparel,23.4,0.17,West
tx_ref_201849,usr_4537,4710.24,UPI,Apparel,29.7,0.05,South
tx_ref_201850,usr_5240,805.71,Credit Card,Home & Kitchen,24.7,0.2,North
tx_ref_201851,usr_2209,6520.59,UPI,Digital Goods,34.0,0.08,East
tx_ref_201852,usr_2898,3236.52,Credit Card,Apparel,34.1,0.06,West
tx_ref_201853,usr_8451,875.96,Credit Card,Electronics,28.4,0.28,East
tx_ref_201854,usr_2098,3280.2,UPI,Apparel,48.8,0.16,North
tx_ref_201855,usr_7655,123.6,UPI,Electronics,,0.06,South
tx_ref_201856,usr_2814,2633.38,Credit Card,Home & Kitchen,33.8,0.25,North
tx_ref_201857,usr_4365,1485.92,Credit Card,Home & Kitchen,33.5,0.1,East
tx_ref_201858,usr_2509,651.39,Cash,Home & Kitchen,40.0,0.09,South
tx_ref_201859,usr_6106,2989.3,Cash,Electronics,50.3,0.21,East
tx_ref_201860,usr_8008,3270.74,Debit Card,Apparel,35.6,0.1,South
tx_ref_201861,usr_4647,861.06,UPI,Apparel,32.1,0.22,North
tx_ref_201862,usr_1196,3585.7,Credit Card,Apparel,31.2,0.27,South
tx_ref_201863,usr_1758,110.86,Debit Card,Apparel,45.7,0.21,West
tx_ref_201864,usr_2617,1641.98,UPI,Electronics,61.7,0.22,East
tx_ref_201865,usr_1199,1308.92,Credit Card,Apparel,46.3,0.01,North
tx_ref_201866,usr_6348,467.9,UPI,Apparel,22.2,0.26,South
tx_ref_201867,usr_4483,2395.21,Debit Card,Apparel,26.1,0.23,North
tx_ref_201868,usr_6215,6853.88,UPI,Apparel,44.6,0.08,East
tx_ref_201869,usr_1373,4080.45,UPI,Apparel,45.2,0.23,South
tx_ref_201870,usr_1417,644.46,UPI,Digital Goods,30.3,0.0,East
tx_ref_201871,usr_1758,426.3,UPI,Home & Kitchen,49.1,0.27,North
tx_ref_201872,usr_7630,4613.27,Credit Card,Electronics,35.7,0.03,South
tx_ref_201873,usr_8935,314.11,Credit Card,Home & Kitchen,25.4,0.13,South
tx_ref_201874,usr_5046,378.07,UPI,Apparel,48.1,0.05,East
tx_ref_201875,usr_2336,422.93,Debit Card,Apparel,,0.15,South
tx_ref_201876,usr_6415,3091.88,UPI,Electronics,34.8,0.11,South
tx_ref_201877,usr_6108,3580.61,UPI,Digital Goods,41.0,0.1,West
tx_ref_201878,usr_4781,3694.03,UPI,Apparel,39.6,0.25,South
tx_ref_201879,usr_3587,1645.81,Cash,Electronics,36.3,0.12,West
tx_ref_201880,usr_7847,8085.54,UPI,Electronics,44.9,0.27,East
tx_ref_201881,usr_5842,820.2,Cash,Digital Goods,24.0,0.26,South
tx_ref_201882,usr_2167,1631.58,UPI,Electronics,46.1,0.22,West
tx_ref_201883,usr_2174,1476.7,Credit Card,Apparel,35.8,0.19,South
tx_ref_201884,usr_3777,109.25,Debit Card,Electronics,22.7,0.22,South
tx_ref_201885,usr_6081,4166.64,Debit Card,Apparel,41.0,0.04,West
tx_ref_201886,usr_5435,4574.45,Debit Card,Electronics,31.4,0.28,West
tx_ref_201887,usr_6757,1098.06,UPI,Home & Kitchen,24.8,0.07,East
tx_ref_201888,usr_4050,2441.71,Credit Card,Electronics,26.3,0.07,North
tx_ref_201889,usr_7074,642.35,Debit Card,Electronics,36.6,0.21,West
tx_ref_201890,usr_8857,879.68,Credit Card,Electronics,52.8,0.0,West
tx_ref_201891,usr_2341,375.92,UPI,Apparel,41.7,0.04,West
tx_ref_201892,usr_5882,1093.94,Credit Card,Home & Kitchen,30.9,0.03,East
tx_ref_201893,usr_7654,8450.57,UPI,Electronics,34.8,0.2,East
tx_ref_201894,usr_4349,1271.25,Credit Card,Home & Kitchen,37.1,0.28,South
tx_ref_201895,usr_5065,1182.08,UPI,Electronics,36.1,0.08,East
tx_ref_201896,usr_5152,1840.59,Credit Card,Apparel,38.0,0.07,South
tx_ref_201897,usr_8125,546.89,Debit Card,Electronics,41.6,0.13,South
tx_ref_201898,usr_6324,2283.44,Debit Card,Digital Goods,28.1,0.19,North
tx_ref_201899,usr_8931,213.57,UPI,Electronics,40.5,0.16,South
tx_ref_201900,usr_1299,2158.75,UPI,Electronics,30.7,0.12,East
tx_ref_201901,usr_7985,809.5,UPI,Electronics,35.5,0.13,West
tx_ref_201902,usr_1348,4416.53,Credit Card,Digital Goods,45.0,0.21,South
tx_ref_201903,usr_4182,1063.75,UPI,Apparel,41.7,0.04,South
tx_ref_201904,usr_4287,3412.34,Credit Card,Apparel,44.2,0.12,North
tx_ref_201905,usr_1671,3400.32,Debit Card,Digital Goods,34.8,0.09,South
tx_ref_201906,usr_3106,1213.01,UPI,Apparel,18.0,0.25,South
tx_ref_201907,usr_2769,2244.75,Cash,Apparel,47.4,0.13,East
tx_ref_201908,usr_5234,1490.13,UPI,Electronics,29.4,0.12,South
tx_ref_201909,usr_5106,4311.93,UPI,Home & Kitchen,29.5,0.29,South
tx_ref_201910,usr_2053,10344.46,Credit Card,Electronics,22.0,0.21,East
tx_ref_201911,usr_1593,1467.21,UPI,Home & Kitchen,48.3,0.27,West
tx_ref_201912,usr_1588,931.8,Debit Card,Home & Kitchen,37.0,0.11,North
tx_ref_201913,usr_5075,809.67,Debit Card,Apparel,50.4,0.27,West
tx_ref_201914,usr_6827,3308.92,Debit Card,Digital Goods,37.4,0.08,West
tx_ref_201915,usr_8791,322.87,Credit Card,Electronics,28.2,0.08,North
tx_ref_201916,usr_6385,61.34,Debit Card,Electronics,45.1,0.25,South
tx_ref_201917,usr_4683,8507.4,UPI,Apparel,28.6,0.13,South
tx_ref_201918,usr_2254,1812.89,UPI,Apparel,29.5,0.01,East
tx_ref_201919,usr_8256,4547.0,Credit Card,Apparel,45.8,0.11,North
tx_ref_201920,usr_2145,654.77,UPI,Apparel,21.4,0.17,North
tx_ref_201921,usr_1288,1806.16,Credit Card,Electronics,39.0,0.29,West
tx_ref_201922,usr_7433,1047.89,Debit Card,Electronics,37.9,0.09,West
tx_ref_201923,usr_4722,260.25,UPI,Apparel,30.9,0.27,West
tx_ref_201924,usr_6130,3515.25,UPI,Apparel,40.9,0.3,North
tx_ref_201925,usr_3364,108.42,Cash,Electronics,38.3,0.15,South
tx_ref_201926,usr_4188,350.88,Debit Card,Home & Kitchen,39.6,0.17,South
tx_ref_201927,usr_4476,308.82,Cash,Apparel,22.5,0.22,North
tx_ref_201928,usr_8819,1284.35,Cash,Digital Goods,39.2,0.01,South
tx_ref_201929,usr_6543,761.67,UPI,Apparel,26.5,0.15,South
tx_ref_201930,usr_8954,275.76,Debit Card,Digital Goods,35.7,0.1,East
tx_ref_201931,usr_3730,67.99,Debit Card,Home & Kitchen,42.1,0.13,East
tx_ref_201932,usr_5540,995.41,UPI,Apparel,52.5,0.11,West
tx_ref_201933,usr_2282,6616.61,UPI,Apparel,28.6,0.08,East
tx_ref_201934,usr_1955,611.31,UPI,Apparel,44.3,0.26,South
tx_ref_201935,usr_7144,2452.3,Credit Card,Electronics,46.3,0.06,West
tx_ref_201936,usr_3583,9387.54,Credit Card,Apparel,40.8,0.19,South
tx_ref_201937,usr_3706,7426.12,Credit Card,Electronics,,0.03,South
tx_ref_201938,usr_2063,1037.28,Credit Card,Apparel,48.5,0.2,South
tx_ref_201939,usr_1483,434.6,UPI,Digital Goods,34.9,0.13,South
tx_ref_201940,usr_3575,203.14,Credit Card,Home & Kitchen,40.9,0.03,South
tx_ref_201941,usr_2872,3594.48,Debit Card,Home & Kitchen,49.0,0.23,North
tx_ref_201942,usr_1796,433.17,Cash,Apparel,36.3,0.15,East
tx_ref_201943,usr_4460,2561.61,UPI,Home & Kitchen,30.7,0.3,East
tx_ref_201944,usr_8350,1699.44,Credit Card,Apparel,35.9,0.0,West
tx_ref_201945,usr_8012,1513.19,Credit Card,Apparel,31.7,0.04,East
tx_ref_201946,usr_3346,3671.66,UPI,Apparel,,0.13,North
tx_ref_201947,usr_3705,1605.63,Credit Card,Digital Goods,39.3,0.03,South
tx_ref_201948,usr_2346,1423.15,Cash,Apparel,35.1,0.23,North
tx_ref_201949,usr_2000,2298.15,UPI,Apparel,40.7,0.16,East
tx_ref_201950,usr_1818,2365.14,UPI,Apparel,22.4,0.18,East
tx_ref_201951,usr_4271,2078.41,Cash,Apparel,43.4,0.03,North
tx_ref_201952,usr_6234,576.27,Debit Card,Home & Kitchen,29.8,0.11,West
tx_ref_201953,usr_2062,3377.06,Credit Card,Electronics,,0.28,South
tx_ref_201954,usr_3938,154.15,Credit Card,Digital Goods,37.9,0.28,East
tx_ref_201955,usr_7619,3265.99,UPI,Home & Kitchen,42.7,0.19,East
tx_ref_201956,usr_1320,1939.69,Debit Card,Electronics,30.2,0.1,South
tx_ref_201957,usr_2542,6352.06,Credit Card,Electronics,46.2,0.01,North
tx_ref_201958,usr_7861,291.72,Credit Card,Home & Kitchen,34.0,0.07,West
tx_ref_201959,usr_3107,831.5,UPI,Apparel,27.0,0.1,East
tx_ref_201960,usr_6821,802.14,Credit Card,Home & Kitchen,52.5,0.19,North
tx_ref_201961,usr_4392,720.67,Debit Card,Home & Kitchen,25.9,0.16,West
tx_ref_201962,usr_7832,1570.01,Cash,Digital Goods,26.6,0.06,West
tx_ref_201963,usr_6872,1958.26,UPI,Apparel,18.0,0.21,North
tx_ref_201964,usr_8819,2845.6,UPI,Electronics,37.5,0.13,East
tx_ref_201965,usr_1569,2031.93,UPI,Digital Goods,20.3,0.09,North
tx_ref_201966,usr_4084,1177.32,Credit Card,Electronics,25.3,0.23,North
tx_ref_201967,usr_6324,1580.61,Credit Card,Home & Kitchen,28.4,0.03,East
tx_ref_201968,usr_3072,5964.58,Debit Card,Home & Kitchen,26.5,0.17,West
tx_ref_201969,usr_6005,377.47,Credit Card,Apparel,43.2,0.14,North
tx_ref_201970,usr_7959,959.69,UPI,Digital Goods,44.0,0.17,South
tx_ref_201971,usr_8941,3719.06,Debit Card,Electronics,24.0,0.05,South
tx_ref_201972,usr_3336,1559.23,Credit Card,Home & Kitchen,40.9,0.04,East
tx_ref_201973,usr_8501,416.97,UPI,Electronics,55.0,0.23,East
tx_ref_201974,usr_1924,419.9,Debit Card,Home & Kitchen,30.8,0.25,South
tx_ref_201975,usr_5265,1116.08,Cash,Home & Kitchen,46.3,0.21,North
tx_ref_201976,usr_5642,6923.2,Cash,Electronics,28.6,0.02,East
tx_ref_201977,usr_3908,142.0,UPI,Electronics,32.7,0.02,East
tx_ref_201978,usr_6921,1435.83,UPI,Home & Kitchen,37.0,0.26,South
tx_ref_201979,usr_4596,1621.96,Cash,Home & Kitchen,24.2,0.18,North
tx_ref_201980,usr_4839,357.14,Debit Card,Apparel,26.7,0.3,East
tx_ref_201981,usr_2106,451.86,Debit Card,Home & Kitchen,39.0,0.1,North
tx_ref_201982,usr_4482,988.02,UPI,Electronics,34.3,0.25,West
tx_ref_201983,usr_1948,517.98,Credit Card,Home & Kitchen,36.4,0.16,East
tx_ref_201984,usr_4522,1193.97,UPI,Electronics,43.5,0.29,North
tx_ref_201985,usr_1459,120.7,Credit Card,Apparel,41.6,0.09,South
tx_ref_201986,usr_8383,805.38,Cash,Home & Kitchen,34.9,0.07,East
tx_ref_201987,usr_7494,3393.4,Cash,Electronics,43.6,0.22,South
tx_ref_201988,usr_1917,1497.22,Debit Card,Electronics,46.2,0.15,South
tx_ref_201989,usr_4232,7067.15,UPI,Apparel,51.3,0.29,South
tx_ref_201990,usr_2225,1166.3,Debit Card,Electronics,46.2,0.29,East
tx_ref_201991,usr_8042,5707.69,Credit Card,Home & Kitchen,32.8,0.25,South
tx_ref_201992,usr_5154,3261.74,UPI,Apparel,18.0,0.03,North
tx_ref_201993,usr_2582,513.51,Cash,Apparel,55.6,0.05,East
tx_ref_201994,usr_8454,4468.18,Debit Card,Electronics,44.3,0.2,East
tx_ref_201995,usr_2575,2397.15,Debit Card,Electronics,47.7,0.06,East
tx_ref_201996,usr_6836,3768.35,UPI,Digital Goods,31.7,0.09,East
tx_ref_201997,usr_8231,1749.41,Credit Card,Digital Goods,37.0,0.01,West
tx_ref_201998,usr_7738,3605.39,Debit Card,Apparel,29.5,0.28,North
tx_ref_201999,usr_1456,7927.35,Credit Card,Digital Goods,22.4,0.14,West
tx_ref_202000,usr_2748,520.06,UPI,Home & Kitchen,35.0,0.15,West
tx_ref_202001,usr_8777,623.34,Cash,Electronics,30.9,0.05,West
tx_ref_202002,usr_5446,1432.23,UPI,Electronics,52.8,0.18,North
tx_ref_202003,usr_1247,1698.21,UPI,Electronics,42.6,0.23,West
tx_ref_202004,usr_2406,758.14,Debit Card,Digital Goods,24.8,0.02,North
tx_ref_202005,usr_1398,1477.05,UPI,Home & Kitchen,25.4,0.28,East
tx_ref_202006,usr_6550,1024.27,UPI,Apparel,30.3,0.1,East
tx_ref_202007,usr_3639,227.26,Cash,Apparel,29.9,0.28,West
tx_ref_202008,usr_7940,796.21,Debit Card,Apparel,22.5,0.24,South
tx_ref_202009,usr_3087,3720.81,Debit Card,Electronics,53.7,0.16,West
tx_ref_202010,usr_3372,1274.6,UPI,Home & Kitchen,47.2,0.27,East
tx_ref_202011,usr_7573,1661.02,Credit Card,Electronics,39.2,0.19,East
tx_ref_202012,usr_8877,1399.86,Credit Card,Digital Goods,26.2,0.06,East
tx_ref_202013,usr_3047,1304.84,Credit Card,Electronics,35.2,0.29,North
tx_ref_202014,usr_4391,729.77,Cash,Electronics,29.0,0.08,West
tx_ref_202015,usr_6969,984.19,UPI,Home & Kitchen,33.7,0.25,South
tx_ref_202016,usr_7237,6656.73,Cash,Apparel,44.7,0.28,North
tx_ref_202017,usr_1943,4760.14,UPI,Home & Kitchen,38.8,0.06,East
tx_ref_202018,usr_5177,406.63,UPI,Electronics,40.8,0.05,North
tx_ref_202019,usr_1564,473.94,Cash,Digital Goods,43.2,0.1,East
tx_ref_202020,usr_3064,406.43,UPI,Apparel,36.1,0.21,North
tx_ref_202021,usr_1052,281.97,UPI,Electronics,41.6,0.23,East
tx_ref_202022,usr_3985,2773.41,Cash,Electronics,36.5,0.26,North
tx_ref_202023,usr_8989,6522.38,UPI,Home & Kitchen,40.8,0.04,West
tx_ref_202024,usr_5698,208.83,Credit Card,Home & Kitchen,44.9,0.07,East
tx_ref_202025,usr_8981,339.82,UPI,Electronics,34.5,0.15,South
tx_ref_202026,usr_7029,8390.42,UPI,Home & Kitchen,30.1,0.09,North
tx_ref_202027,usr_1538,158.59,Credit Card,Apparel,41.3,0.14,South
tx_ref_202028,usr_8768,2884.27,UPI,Digital Goods,38.5,0.28,South
tx_ref_202029,usr_4637,191.72,UPI,Digital Goods,40.4,0.05,West
tx_ref_202030,usr_1179,1965.3,UPI,Home & Kitchen,19.3,0.07,West
tx_ref_202031,usr_1339,550.9,Cash,Apparel,34.4,0.23,North
tx_ref_202032,usr_4788,446.16,Credit Card,Digital Goods,36.6,0.25,South
tx_ref_202033,usr_4161,431.64,UPI,Electronics,25.2,0.16,West
tx_ref_202034,usr_8759,567.53,Credit Card,Digital Goods,39.7,0.01,East
tx_ref_202035,usr_7283,2101.89,Debit Card,Home & Kitchen,40.0,0.1,North
tx_ref_202036,usr_4775,1926.79,UPI,Apparel,35.4,0.18,East
tx_ref_202037,usr_8120,1744.3,Debit Card,Electronics,34.6,0.17,South
tx_ref_202038,usr_7082,2748.08,Credit Card,Electronics,45.3,0.18,South
tx_ref_202039,usr_7372,1377.32,Cash,Apparel,28.8,0.12,East
tx_ref_202040,usr_5484,2232.54,Debit Card,Electronics,18.0,0.01,South
tx_ref_202041,usr_6221,1730.82,UPI,Apparel,37.4,0.11,West
tx_ref_202042,usr_7404,1577.48,Cash,Electronics,38.9,0.05,North
tx_ref_202043,usr_6512,1528.77,Credit Card,Apparel,28.4,0.22,South
tx_ref_202044,usr_5955,1047.57,UPI,Apparel,35.3,0.2,West
tx_ref_202045,usr_2009,3825.14,UPI,Electronics,25.2,0.28,East
tx_ref_202046,usr_4877,1707.45,UPI,Electronics,37.3,0.16,North
tx_ref_202047,usr_8168,7959.03,UPI,Electronics,35.1,0.01,East
tx_ref_202048,usr_3379,5320.94,Credit Card,Digital Goods,30.2,0.03,North
tx_ref_202049,usr_1264,4054.8,UPI,Apparel,41.1,0.18,East
tx_ref_202050,usr_8128,4471.62,UPI,Electronics,44.2,0.08,North
tx_ref_202051,usr_3335,4655.59,Credit Card,Apparel,28.1,0.08,South
tx_ref_202052,usr_2216,1041.3,UPI,Digital Goods,36.4,0.04,North
